,InvoiceNumber,OrderNumber,QuoteNumber,InvoiceDate,DueDate,InvoiceStatus,Customer,Comments,PostalAddress,DeliveryAddress,DeliveryInstruction,SubTotal,TaxTotal,Total,BCSubTotal,BCTaxTotal,BCTotal,CreatedBy,PaymentTerm,InvoiceLines,Guid,LastModifiedOn
83,SI-00000040,SO-00000040,,2020-05-24 13:02:13.916,2020-06-23 13:02:13.916,Completed,"{'CustomerCode': 'LMH001', 'CustomerName': 'LMH Industries', 'CurrencyId': 110, 'Guid': 'f3b59598-528f-4102-85d3-1f451595add1', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,1998.0,0.0,1998.0,1998.0,0.0,1998.0,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'e57b4130-ca43-429d-9adf-2d88086d8b3d', 'ProductCode': 'CHAIR', 'ProductDescription': 'Lounge Chair'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 999.0, 'DiscountRate': 0.0, 'LineTotal': 1998.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 999.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '6d488954-cb79-4de9-b0f3-1fc141da69fc', 'LastModifiedOn': '/Date(1590282133916)/'}]",f19b0eb9-9a0c-40b8-87ec-ccc263bd0e60,2020-05-24 13:02:13.916
84,SI-00000039,SO-00000039,,2020-05-20 13:02:13.916,2020-06-19 13:02:13.916,Completed,"{'CustomerCode': 'BENEMP', 'CustomerName': ""Ben's Emporium"", 'CurrencyId': 110, 'Guid': 'f1cf4667-6c86-4a05-8794-7ff64a2fe74f', 'LastModifiedOn': '/Date(1623926605677)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,2739.0,410.85,3149.85,2739.0,410.85,3149.85,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'fa8403d6-b438-4b4c-ad47-96c5ca686c98', 'ProductCode': 'SHELF', 'ProductDescription': 'Bookshelf Shelf'}, 'OrderQuantity': 20.0, 'InvoiceQuantity': 20.0, 'UnitPrice': 124.95, 'DiscountRate': 0.0, 'LineTotal': 2499.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 374.85, 'BCUnitPrice': 124.95, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'b7dc0797-a0c5-42c2-beec-32de605c7715', 'LastModifiedOn': '/Date(1589936533916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 20.0, 'InvoiceQuantity': 20.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 240.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 36.0, 'BCUnitPrice': 12.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '0dd5ac83-3709-49dc-b333-0fa8023c0db4', 'LastModifiedOn': '/Date(1589936533916)/'}]",60e500ff-42b9-414b-ae20-8a7ef398bda5,2020-05-20 13:02:13.916
85,SI-00000038,SO-00000038,,2020-05-11 13:02:13.916,2020-06-10 13:02:13.916,Completed,"{'CustomerCode': 'JUNIOR', 'CustomerName': 'The Junior Store', 'CurrencyId': 151, 'Guid': '2b7e7292-f98a-463e-a378-907d84cfc3d7', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,3748.5,0.0,3748.5,5573.98,0.0,5573.98,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'fa8403d6-b438-4b4c-ad47-96c5ca686c98', 'ProductCode': 'SHELF', 'ProductDescription': 'Bookshelf Shelf'}, 'OrderQuantity': 30.0, 'InvoiceQuantity': 30.0, 'UnitPrice': 124.95, 'DiscountRate': 0.0, 'LineTotal': 3748.5, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 185.7993, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '53e3cf77-4b77-4893-b7f2-73aa14bf9c7e', 'LastModifiedOn': '/Date(1589158933916)/'}]",bbcea470-6787-49e3-81a1-54984c88af2f,2020-05-11 13:02:13.916
86,SI-00000037,SO-00000037,,2020-04-27 13:02:13.916,2020-05-27 13:02:13.916,Completed,"{'CustomerCode': 'SIREEN', 'CustomerName': 'The House of Sireen', 'CurrencyId': 48, 'Guid': '1e6c005c-54e8-4af5-bbb1-63d2a7617552', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,149.7,22.46,172.16,336.86,50.53,387.39,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'c37f950a-4b08-4944-804f-11feea3f99b2', 'ProductCode': 'DININGCHAIR', 'ProductDescription': 'Dining Chair'}, 'OrderQuantity': 6.0, 'InvoiceQuantity': 6.0, 'UnitPrice': 24.95, 'DiscountRate': 0.0, 'LineTotal': 149.7, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 22.46, 'BCUnitPrice': 56.1431, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '485cbbf3-33f3-428c-b673-422b32792de7', 'LastModifiedOn': '/Date(1587949333916)/'}]",1f43e58f-cd40-4699-be70-f79d76a949a5,2020-04-27 13:02:13.916
87,SI-00000036,SO-00000036,,2020-04-20 13:02:13.916,2020-05-20 13:02:13.916,Completed,"{'CustomerCode': 'GBRO', 'CustomerName': 'Griffin Brothers Fabrication Ltd.', 'CurrencyId': 8, 'Guid': '66b78e78-72de-4ce6-8273-4714d1eef780', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,180.0,27.0,207.0,189.63,28.44,218.07,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 15.0, 'InvoiceQuantity': 15.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 180.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 27.0, 'BCUnitPrice': 12.6422, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'd913e0c7-54c5-4328-a9a8-7e80c66be7e3', 'LastModifiedOn': '/Date(1587344533916)/'}]",85966720-bdc1-449d-9e44-1601959e905a,2020-04-20 13:02:13.916
88,SI-00000035,SO-00000035,,2020-04-13 13:02:13.916,2020-05-13 13:02:13.916,Completed,"{'CustomerCode': 'WADE', 'CustomerName': ""Wade's Apparel & Accessories"", 'CurrencyId': 110, 'Guid': '56de6b21-37c3-4aa8-a885-3da3490689aa', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,555.0,83.25,638.25,555.0,83.25,638.25,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '74e86d55-dab8-4142-9f90-befd18e71b59', 'ProductCode': 'COUCH3', 'ProductDescription': '3-Seater Couch'}, 'OrderQuantity': 3.0, 'InvoiceQuantity': 3.0, 'UnitPrice': 185.0, 'DiscountRate': 0.0, 'LineTotal': 555.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 83.25, 'BCUnitPrice': 185.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'b9cfc9ec-a719-464c-8e77-4f7ef3083075', 'LastModifiedOn': '/Date(1586739733916)/'}]",78d4ce40-d15b-465d-aeb8-b728d3eaf8b4,2020-04-13 13:02:13.916
89,SI-00000034,SO-00000034,,2020-04-06 13:02:13.916,2020-05-06 13:02:13.916,Completed,"{'CustomerCode': 'EMWAR', 'CustomerName': ""Emmanuel's Discount Warehouse"", 'CurrencyId': 151, 'Guid': '1ced0364-4788-42c9-9d2e-0ca40e30f16c', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,2398.4,0.0,2398.4,3566.4,0.0,3566.4,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '5d99ef7e-2439-4b6e-ab60-1137b8d8b5b7', 'ProductCode': 'GLUE', 'ProductDescription': 'Furniture Assembly Glue'}, 'OrderQuantity': 160.0, 'InvoiceQuantity': 160.0, 'UnitPrice': 14.99, 'DiscountRate': 0.0, 'LineTotal': 2398.4, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 22.29, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '9951bd99-b887-42ef-9f06-a79bd34aca6d', 'LastModifiedOn': '/Date(1586134933916)/'}]",8532068b-4590-4915-89e7-379530ab5e39,2020-04-06 13:02:13.916
90,SI-00000033,SO-00000033,,2020-04-02 14:02:13.916,2020-05-02 13:02:13.916,Completed,"{'CustomerCode': 'MATSUP', 'CustomerName': ""Matt's Supplies Ltd."", 'CurrencyId': 8, 'Guid': 'e482e0be-f1b2-4e28-9094-88de57237846', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,750.0,112.5,862.5,790.14,118.53,908.67,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '344e29ea-e6de-43d3-82b2-7fb7ba6f7783', 'ProductCode': 'NAIL-S', 'ProductDescription': 'Small Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '69739ddf-0559-4ca4-90dc-028c39645ed7', 'LastModifiedOn': '/Date(1585789333916)/'}, {'LineNumber': 2, 'LineType': None, 'Product': {'Guid': 'b5ba0cae-0e4b-460d-b288-16f0b124c0b8', 'ProductCode': 'NAIL-M', 'ProductDescription': 'Medium Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '917ed6a3-fa95-4bad-b919-0539004da738', 'LastModifiedOn': '/Date(1585789333916)/'}, {'LineNumber': 3, 'LineType': None, 'Product': {'Guid': 'd5c1e57d-d905-44b8-a15d-887cbc3b2a4e', 'ProductCode': 'NAIL-L', 'ProductDescription': 'Large Nails'}, 'OrderQuantity': 10.0, 'InvoiceQuantity': 10.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 250.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 37.5, 'BCUnitPrice': 26.338, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '0cc2cca8-58a7-4a4e-a7ff-74eb4255cc39', 'LastModifiedOn': '/Date(1585789333916)/'}]",a0a307be-5016-4ab3-9659-f88b9a36f4db,2020-04-02 14:02:13.916
91,SI-00000032,SO-00000032,,2020-03-25 14:02:13.916,2020-04-24 13:02:13.916,Completed,"{'CustomerCode': 'FRANCK', 'CustomerName': 'Franck & Co.', 'CurrencyId': 151, 'Guid': '92cc4f48-4627-45fb-b95c-2358911c9060', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,24.95,3.74,28.69,37.1,5.57,42.67,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '01184e86-570a-4a68-ba0d-9ae46e6d4f5e', 'ProductCode': 'SCREWS', 'ProductDescription': 'Box of Screws'}, 'OrderQuantity': 5.0, 'InvoiceQuantity': 5.0, 'UnitPrice': 4.99, 'DiscountRate': 0.0, 'LineTotal': 24.95, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 3.74, 'BCUnitPrice': 7.4201, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '5057a462-f84a-429b-b08d-b55b81486c6c', 'LastModifiedOn': '/Date(1585098133916)/'}]",559243d7-409b-4b2a-913c-7a1f8721fe34,2020-03-25 14:02:13.916
92,SI-00000031,SO-00000031,,2020-03-21 14:02:13.916,2020-04-20 13:02:13.916,Completed,"{'CustomerCode': 'LMH001', 'CustomerName': 'LMH Industries', 'CurrencyId': 110, 'Guid': 'f3b59598-528f-4102-85d3-1f451595add1', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,240.0,0.0,240.0,240.0,0.0,240.0,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '92749139-34bf-44a7-bfb1-e0aff00e137a', 'ProductCode': 'COUCH2', 'ProductDescription': '2-Seater Couch'}, 'OrderQuantity': 20.0, 'InvoiceQuantity': 20.0, 'UnitPrice': 12.0, 'DiscountRate': 0.0, 'LineTotal': 240.0, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 12.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '15797760-d2b7-4b24-b2ce-be55fd2f809b', 'LastModifiedOn': '/Date(1584752533916)/'}]",cfcc6965-cbd9-4175-937b-cdc59e42e5a2,2020-03-21 14:02:13.916
93,SI-00000030,SO-00000030,,2020-03-17 14:02:13.916,2020-04-16 13:02:13.916,Completed,"{'CustomerCode': 'SIREEN', 'CustomerName': 'The House of Sireen', 'CurrencyId': 48, 'Guid': '1e6c005c-54e8-4af5-bbb1-63d2a7617552', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,1998.0,299.7,2297.7,4495.95,674.39,5170.34,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'e57b4130-ca43-429d-9adf-2d88086d8b3d', 'ProductCode': 'CHAIR', 'ProductDescription': 'Lounge Chair'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 999.0, 'DiscountRate': 0.0, 'LineTotal': 1998.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 299.7, 'BCUnitPrice': 2247.9748, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '135341b4-0969-4bd8-b52c-bef0c6a2ff23', 'LastModifiedOn': '/Date(1584406933916)/'}]",7f19f003-20a8-41d8-9991-e3b65b94f2ee,2020-03-17 14:02:13.916
94,SI-00000029,SO-00000029,,2020-03-09 14:02:13.916,2020-04-08 13:02:13.916,Completed,"{'CustomerCode': 'BENEMP', 'CustomerName': ""Ben's Emporium"", 'CurrencyId': 110, 'Guid': 'f1cf4667-6c86-4a05-8794-7ff64a2fe74f', 'LastModifiedOn': '/Date(1623926605677)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,2499.99,375.0,2874.99,2499.99,375.0,2874.99,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '871bcd30-c636-4fe2-a5a0-734bdf961b6c', 'ProductCode': 'BOOKSHELF', 'ProductDescription': 'Wooden Bookshelf'}, 'OrderQuantity': 1.0, 'InvoiceQuantity': 1.0, 'UnitPrice': 2499.99, 'DiscountRate': 0.0, 'LineTotal': 2499.99, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 375.0, 'BCUnitPrice': 2499.99, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'e64b2e75-f8f0-4750-bf5e-8bb5ed97f280', 'LastModifiedOn': '/Date(1583715733916)/'}]",645f7178-6afe-4efb-8b4f-4fc71841cb61,2020-03-09 14:02:13.916
95,SI-00000028,SO-00000028,,2020-02-29 14:02:13.916,2020-03-30 14:02:13.916,Completed,"{'CustomerCode': 'JUNIOR', 'CustomerName': 'The Junior Store', 'CurrencyId': 151, 'Guid': '2b7e7292-f98a-463e-a378-907d84cfc3d7', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,3123.75,0.0,3123.75,4644.98,0.0,4644.98,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'fa8403d6-b438-4b4c-ad47-96c5ca686c98', 'ProductCode': 'SHELF', 'ProductDescription': 'Bookshelf Shelf'}, 'OrderQuantity': 25.0, 'InvoiceQuantity': 25.0, 'UnitPrice': 124.95, 'DiscountRate': 0.0, 'LineTotal': 3123.75, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 185.7993, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '368fb603-7c6b-4c45-96a1-c3d196f7ab06', 'LastModifiedOn': '/Date(1582938133916)/'}]",6c52cb81-8af6-46b1-8d80-e0b8a38fecf1,2020-02-29 14:02:13.916
96,SI-00000027,SO-00000027,,2020-02-21 14:02:13.916,2020-03-22 14:02:13.916,Completed,"{'CustomerCode': 'PTECH', 'CustomerName': 'PivacTech', 'CurrencyId': 48, 'Guid': '439ee17c-252f-4ace-9b76-9d1d0deb1a3b', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,49.9,7.49,57.39,112.29,16.84,129.13,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'c37f950a-4b08-4944-804f-11feea3f99b2', 'ProductCode': 'DININGCHAIR', 'ProductDescription': 'Dining Chair'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 24.95, 'DiscountRate': 0.0, 'LineTotal': 49.9, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 7.49, 'BCUnitPrice': 56.1431, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '4a1b1e8c-43f5-406b-a9c9-a6bf4ced1fbf', 'LastModifiedOn': '/Date(1582246933916)/'}]",a086b592-193e-4c33-a18e-c53f1050c1dd,2020-02-21 14:02:13.916
97,SI-00000026,SO-00000026,,2020-02-15 14:02:13.916,2020-03-16 14:02:13.916,Completed,"{'CustomerCode': 'GBRO', 'CustomerName': 'Griffin Brothers Fabrication Ltd.', 'CurrencyId': 8, 'Guid': '66b78e78-72de-4ce6-8273-4714d1eef780', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,199.98,30.0,229.98,210.68,31.6,242.28,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '7b0eda5d-b873-4cd5-8ca0-0d4d279bfbb8', 'ProductCode': 'DINING', 'ProductDescription': ' Dining Table'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 99.99, 'DiscountRate': 0.0, 'LineTotal': 199.98, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 30.0, 'BCUnitPrice': 105.3413, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'cc904024-aa0c-46ac-8122-08c0854f8251', 'LastModifiedOn': '/Date(1581728533916)/'}]",1a55c0c0-2182-4b89-b88c-36b9daec0767,2020-02-15 14:02:13.916
98,SI-00000025,SO-00000025,,2020-02-09 14:02:13.916,2020-03-10 14:02:13.916,Completed,"{'CustomerCode': 'GAR123', 'CustomerName': 'Garrick Inc.', 'CurrencyId': 8, 'Guid': '1a2d2582-8fe3-4a19-9cdf-86ca44e1ee30', 'LastModifiedOn': '/Date(1623718933943)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,499.95,74.99,574.94,526.71,79.01,605.72,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '7b0eda5d-b873-4cd5-8ca0-0d4d279bfbb8', 'ProductCode': 'DINING', 'ProductDescription': ' Dining Table'}, 'OrderQuantity': 5.0, 'InvoiceQuantity': 5.0, 'UnitPrice': 99.99, 'DiscountRate': 0.0, 'LineTotal': 499.95, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 74.99, 'BCUnitPrice': 105.3413, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'c4fe880d-64a7-4e44-b77b-046b2a118c29', 'LastModifiedOn': '/Date(1581210133916)/'}]",2d7974e8-9573-4b31-9f6c-e4f83cc0cfd6,2020-02-09 14:02:13.916
99,SI-00000024,SO-00000024,,2020-02-02 14:02:13.916,2020-03-03 14:02:13.916,Completed,"{'CustomerCode': 'WADE', 'CustomerName': ""Wade's Apparel & Accessories"", 'CurrencyId': 110, 'Guid': '56de6b21-37c3-4aa8-a885-3da3490689aa', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,500.0,75.0,575.0,500.0,75.0,575.0,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'b5ba0cae-0e4b-460d-b288-16f0b124c0b8', 'ProductCode': 'NAIL-M', 'ProductDescription': 'Medium Nails'}, 'OrderQuantity': 20.0, 'InvoiceQuantity': 20.0, 'UnitPrice': 25.0, 'DiscountRate': 0.0, 'LineTotal': 500.0, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 75.0, 'BCUnitPrice': 25.0, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '0aead9d6-773c-45ba-99b4-0470d578f39d', 'LastModifiedOn': '/Date(1580605333916)/'}]",3577a6d0-c09f-485d-8ba5-8ec5914cffc4,2020-02-02 14:02:13.916
100,SI-00000022,SO-00000022,,2020-01-30 14:02:13.916,2020-02-29 14:02:13.916,Completed,"{'CustomerCode': 'MATSUP', 'CustomerName': ""Matt's Supplies Ltd."", 'CurrencyId': 8, 'Guid': 'e482e0be-f1b2-4e28-9094-88de57237846', 'LastModifiedOn': '/Date(1623718933940)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,99.8,14.97,114.77,105.14,15.77,120.91,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': 'c37f950a-4b08-4944-804f-11feea3f99b2', 'ProductCode': 'DININGCHAIR', 'ProductDescription': 'Dining Chair'}, 'OrderQuantity': 4.0, 'InvoiceQuantity': 4.0, 'UnitPrice': 24.95, 'DiscountRate': 0.0, 'LineTotal': 99.8, 'Comments': None, 'TaxRate': 0.15, 'LineTax': 14.97, 'BCUnitPrice': 26.2853, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': 'b7292fd5-cf70-44c8-9b92-b97e354bd5a9', 'LastModifiedOn': '/Date(1580346133916)/'}]",afc68097-38fb-4428-a100-669a3e105ff3,2020-01-30 14:02:13.916
101,SI-00000023,SO-00000023,,2020-01-30 14:02:13.916,2020-02-29 14:02:13.916,Completed,"{'CustomerCode': 'EMWAR', 'CustomerName': ""Emmanuel's Discount Warehouse"", 'CurrencyId': 151, 'Guid': '1ced0364-4788-42c9-9d2e-0ca40e30f16c', 'LastModifiedOn': '/Date(1623718933946)/'}",,,"{'AddressType': None, 'AddressName': None, 'StreetAddress': None, 'StreetAddress2': None, 'Suburb': None, 'City': None, 'Region': None, 'Country': None, 'PostalCode': None, 'IsDefault': False, 'DeliveryInstruction': None}",,199.98,0.0,199.98,297.37,0.0,297.37,admin,,"[{'LineNumber': 1, 'LineType': None, 'Product': {'Guid': '7b0eda5d-b873-4cd5-8ca0-0d4d279bfbb8', 'ProductCode': 'DINING', 'ProductDescription': ' Dining Table'}, 'OrderQuantity': 2.0, 'InvoiceQuantity': 2.0, 'UnitPrice': 99.99, 'DiscountRate': 0.0, 'LineTotal': 199.98, 'Comments': None, 'TaxRate': 0.0, 'LineTax': 0.0, 'BCUnitPrice': 148.684, 'SerialNumbers': None, 'BatchNumbers': None, 'Guid': '7ed35316-c5b5-4398-9e98-d90517e66083', 'LastModifiedOn': '/Date(1580346133916)/'}]",b9db8c78-36ae-4b22-8d13-167ac92b1639,2020-01-30 14:02:13.916
